host,open_ports,vuln_score,critical_vulns,service_http_open,service_ssh_open,service_rdp_open,snort_alert,device_type,geo_location_risk,avg_packet_size,scan_hour,label,device_type_encoded,predicted_label
host_2544,23,9.21,2,0,0,0,0,endpoint,0,260.52,21,1,1,1
host_2546,5,3.6,2,0,0,0,1,endpoint,0,288.98,19,1,1,1
host_2547,84,8.13,0,1,0,0,0,endpoint,0,226.6,8,1,1,1
host_2548,65,6.12,2,1,0,0,1,router,0,349.95,4,1,2,1
host_2549,30,7.79,3,1,1,0,0,endpoint,0,355.28,18,1,1,1
host_2550,21,7.19,1,0,0,0,0,endpoint,0,308.1,12,1,1,1
host_2551,84,4.97,1,0,0,0,1,endpoint,0,442.87,20,1,1,1
host_2553,22,5.84,0,1,1,0,1,server,0,231.19,3,1,3,1
host_2554,82,0.49,3,1,0,0,0,endpoint,0,344.86,4,1,1,1
host_2555,72,6.04,3,0,0,0,0,endpoint,0,343.78,11,1,1,1
host_2556,32,8.0,2,0,1,0,0,server,0,338.5,0,1,3,1
host_2558,16,9.97,2,0,0,0,1,router,1,240.37,13,1,2,1
host_2559,76,4.56,8,1,0,0,0,server,0,251.07,19,1,3,1
host_2560,38,7.49,2,1,0,0,1,endpoint,0,292.8,3,1,1,1
host_2561,98,6.67,1,0,1,0,1,router,1,291.16,10,1,2,1
host_2562,14,9.91,3,1,0,0,1,IoT,0,320.31,6,1,0,1
host_2563,36,7.13,4,1,0,0,0,IoT,0,190.62,16,1,0,1
host_2565,23,9.56,0,0,0,0,0,endpoint,0,337.27,11,1,1,1
host_2567,85,0.59,2,1,0,0,1,server,1,277.51,1,1,3,1
host_2569,91,8.83,0,1,1,0,0,IoT,1,280.38,1,1,0,1
host_2571,65,3.54,4,0,0,0,0,endpoint,0,250.99,21,1,1,1
host_2572,75,8.21,3,1,0,0,0,router,0,255.41,9,1,2,1
host_2573,67,7.83,1,0,0,0,0,IoT,1,307.11,2,1,0,1
host_2574,52,5.44,3,0,0,0,0,router,0,327.22,12,1,2,1
host_2576,23,2.51,2,0,1,0,1,endpoint,0,319.07,19,1,1,1
host_2577,26,7.38,2,1,1,0,0,endpoint,0,287.54,8,1,1,1
host_2578,68,8.06,3,0,1,0,0,router,0,300.88,17,1,2,1
host_2582,35,7.13,1,1,1,0,0,endpoint,0,330.51,10,1,1,1
host_2585,15,0.04,4,1,0,0,1,server,0,383.06,0,1,3,1
host_2587,60,4.17,2,1,1,1,1,router,0,285.98,12,1,2,1
host_2588,12,2.98,3,0,0,0,1,server,0,240.58,6,1,3,1
host_2589,49,9.13,2,0,0,0,0,endpoint,0,379.33,15,1,1,1
host_2590,42,1.93,3,0,0,1,0,endpoint,0,414.31,14,1,1,1
host_2591,38,3.89,0,0,0,0,1,endpoint,0,282.84,9,1,1,1
host_2592,82,9.4,3,1,0,0,0,server,0,343.26,1,1,3,1
host_2595,30,0.8,3,0,0,0,0,endpoint,0,299.48,1,1,1,1
host_2596,88,7.9,0,0,1,0,0,endpoint,0,363.21,16,1,1,1
host_2598,78,8.01,0,1,0,0,0,server,0,261.67,11,1,3,1
host_2601,80,7.87,1,0,0,0,1,server,0,297.18,23,1,3,1
host_2602,7,9.74,2,1,0,0,0,server,0,259.66,2,1,3,1
host_2603,52,0.6,0,0,0,0,1,server,0,293.73,6,1,3,1
host_2604,14,8.12,1,0,0,0,0,server,0,396.74,18,1,3,1
host_2605,73,3.01,2,0,0,1,1,endpoint,1,253.03,6,1,1,1
host_2613,82,9.17,1,1,0,0,0,server,0,280.5,23,1,3,1
host_2614,78,9.98,2,0,0,0,0,IoT,0,297.8,10,1,0,1
host_2615,20,7.81,3,0,0,0,0,endpoint,0,280.3,13,1,1,1
host_2617,10,4.02,0,1,0,0,1,server,1,287.72,23,1,3,1
host_2618,25,7.4,1,0,0,0,0,IoT,0,239.33,8,1,0,1
host_2619,66,9.69,0,0,0,0,0,endpoint,0,284.68,23,1,1,1
host_2620,25,4.55,0,0,0,0,0,server,1,358.71,8,1,3,1
host_2621,54,8.3,3,1,0,0,0,router,0,271.24,12,1,2,1
host_2622,33,9.75,2,1,1,0,0,endpoint,0,299.17,0,1,1,1
host_2623,36,8.73,3,0,1,0,1,server,0,340.03,0,1,3,1
host_2624,95,2.27,3,0,0,0,0,router,0,294.14,1,1,2,1
host_2625,14,0.08,0,1,1,0,1,endpoint,0,291.82,14,1,1,1
host_2628,54,2.01,3,0,0,0,0,router,0,316.24,3,1,2,1
host_2630,3,7.65,1,0,0,0,1,endpoint,0,345.53,5,1,1,1
host_2632,41,3.17,2,1,0,0,0,endpoint,1,277.85,16,1,1,1
host_2633,6,6.23,1,0,0,0,0,endpoint,1,286.52,16,1,1,1
host_2635,13,7.69,0,1,0,0,1,server,1,308.28,13,1,3,1
host_2636,98,1.57,2,1,1,0,1,IoT,0,350.71,10,1,0,1
host_2637,8,7.42,1,0,0,0,1,endpoint,0,300.42,11,1,1,1
host_2639,98,0.58,0,0,0,0,0,server,1,375.95,6,1,3,1
host_2640,68,7.77,1,0,0,0,1,router,0,260.65,18,1,2,1
host_2642,79,3.3,2,0,0,0,1,server,0,376.5,12,1,3,1
host_2643,68,4.48,2,0,1,0,1,endpoint,0,383.67,20,1,1,1
host_2644,45,3.46,3,0,1,0,1,endpoint,0,316.97,3,1,1,1
host_2646,12,8.08,0,1,0,0,0,endpoint,0,234.18,6,1,1,1
host_2647,32,1.25,0,1,1,0,1,endpoint,0,255.45,13,1,1,1
host_2648,96,9.71,1,0,0,0,0,router,0,341.6,22,1,2,1
host_2650,13,1.83,3,1,0,0,0,router,0,339.4,13,1,2,1
host_2651,31,1.31,4,0,0,1,0,server,0,238.27,16,1,3,1
host_2652,78,5.92,2,0,0,1,1,endpoint,0,231.39,23,1,1,1
host_2656,60,7.95,2,0,0,0,0,endpoint,0,275.5,3,1,1,1
host_2658,6,8.55,1,0,0,0,0,router,0,320.56,23,1,2,1
host_2659,32,6.58,1,0,1,0,1,endpoint,0,397.97,4,1,1,1
host_2662,2,0.19,4,0,0,1,0,router,0,223.56,14,1,2,1
host_2663,60,8.25,0,0,0,0,1,endpoint,0,251.6,6,1,1,1
host_2669,34,8.09,2,0,0,0,0,endpoint,0,375.42,10,1,1,1
host_2671,89,9.49,1,0,0,0,0,endpoint,0,299.82,6,1,1,1
host_2672,2,8.48,2,0,0,0,0,endpoint,0,301.69,22,1,1,1
host_2678,73,9.69,1,0,0,0,0,IoT,0,303.76,20,1,0,1
host_2683,21,8.18,0,0,0,0,0,endpoint,0,281.18,5,1,1,1
host_2686,62,1.77,4,0,0,1,0,IoT,0,281.72,2,1,0,1
host_2687,7,8.65,3,0,0,0,0,endpoint,0,265.23,11,1,1,1
host_2689,16,9.5,4,1,0,0,0,server,0,306.51,4,1,3,1
host_2690,97,0.72,2,0,0,0,0,server,1,255.06,5,1,3,1
host_2691,4,2.95,3,0,1,0,0,router,0,327.44,4,1,2,1
host_2697,52,5.36,1,0,0,0,0,server,1,303.61,19,1,3,1
host_2698,36,2.75,3,0,0,0,0,router,0,315.43,22,1,2,1
host_2700,50,7.46,3,1,0,0,0,server,1,355.69,10,1,3,1
host_2702,63,2.93,4,0,0,0,0,server,0,277.15,16,1,3,1
host_2704,99,7.47,3,1,0,0,0,endpoint,0,295.7,8,1,1,1
host_2705,7,8.47,0,0,1,0,1,server,0,301.61,7,1,3,1
host_2707,92,2.97,3,1,0,0,1,IoT,0,294.36,17,1,0,1
host_2708,86,8.89,3,0,0,0,1,endpoint,0,315.59,7,1,1,1
host_2709,14,9.99,2,1,1,0,1,endpoint,0,279.49,5,1,1,1
host_2711,86,9.9,1,0,1,0,0,endpoint,1,288.13,20,1,1,1
host_2713,55,7.33,0,1,0,0,0,router,0,347.99,18,1,2,1
host_2717,21,8.23,2,0,0,0,0,IoT,0,349.32,14,1,0,1
host_2718,79,9.31,3,1,0,0,0,endpoint,0,284.49,21,1,1,1
host_2720,10,3.44,3,0,0,0,0,endpoint,0,292.3,6,1,1,1
host_2722,58,2.65,0,0,0,0,1,endpoint,0,262.02,17,1,1,1
host_2724,5,6.14,1,0,0,1,1,router,0,368.51,23,1,2,1
host_2725,65,9.45,2,0,0,0,0,server,0,327.25,22,1,3,1
host_2727,85,0.01,1,0,1,0,1,router,0,306.44,17,1,2,1
host_2730,53,8.81,2,1,1,0,0,server,0,325.2,4,1,3,1
host_2732,45,2.9,3,0,0,0,0,endpoint,0,393.28,13,1,1,1
host_2735,81,5.82,1,0,1,0,1,endpoint,0,315.78,21,1,1,1
host_2741,52,5.2,4,0,0,0,0,server,0,253.71,2,1,3,1
host_2742,55,6.96,4,0,0,0,0,router,0,282.49,16,1,2,1
host_2743,26,9.42,1,1,0,0,0,server,0,296.64,21,1,3,1
host_2744,68,1.79,3,1,0,0,0,server,0,307.07,12,1,3,1
host_2746,52,0.52,3,0,0,0,0,router,0,328.33,18,1,2,1
host_2748,99,6.23,2,1,0,0,0,router,1,303.51,20,1,2,1
host_2749,93,8.41,3,0,0,0,0,server,0,336.54,23,1,3,1
host_2752,38,4.62,1,0,0,1,0,server,1,275.66,6,1,3,1
host_2753,42,9.1,0,0,1,0,0,router,0,331.93,21,1,2,1
host_2756,13,9.59,1,1,0,0,0,server,0,280.52,17,1,3,1
host_2757,64,7.35,1,0,1,0,0,endpoint,0,282.69,8,1,1,1
host_2758,17,7.48,2,1,0,0,0,endpoint,0,349.39,2,1,1,1
host_2759,9,2.52,3,0,1,0,0,server,0,253.85,10,1,3,1
host_2762,2,6.07,1,0,0,0,1,endpoint,0,217.47,22,1,1,1
host_2764,48,8.36,4,0,1,0,1,server,1,220.99,5,1,3,1
host_2765,29,8.15,0,0,1,0,0,router,0,298.3,9,1,2,1
host_2767,10,1.41,4,0,1,1,0,endpoint,0,372.44,22,1,1,1
host_2768,58,0.26,4,0,0,0,0,endpoint,0,333.49,6,1,1,1
host_2769,60,7.97,2,0,1,0,0,server,0,276.13,18,1,3,1
host_2771,28,7.11,2,0,0,0,0,router,1,349.19,4,1,2,1
host_2772,75,3.04,0,1,0,0,1,router,0,279.88,8,1,2,1
host_2774,8,7.47,2,1,0,0,0,server,0,328.76,7,1,3,1
host_2777,72,7.9,0,1,0,0,0,endpoint,0,231.11,0,1,1,1
host_2778,49,2.15,0,0,0,0,0,endpoint,1,272.74,18,1,1,1
host_2779,79,0.66,3,1,0,0,0,endpoint,0,264.44,4,1,1,1
host_2781,60,0.62,2,0,0,0,1,server,1,292.98,14,1,3,1
host_2782,87,7.67,1,0,0,0,0,server,0,292.58,6,1,3,1
host_2783,88,7.19,2,1,0,0,1,endpoint,0,390.73,9,1,1,1
host_2784,45,8.82,4,1,0,0,1,endpoint,0,377.28,18,1,1,1
host_2786,69,0.67,4,0,1,0,0,endpoint,0,342.14,10,1,1,1
host_2788,44,8.08,1,0,0,0,0,server,0,300.63,2,1,3,1
host_2790,87,6.98,0,0,0,0,1,endpoint,0,352.65,18,1,1,1
host_2791,8,7.8,3,0,0,0,0,server,0,276.65,15,1,3,1
host_2793,72,3.22,3,1,0,0,0,endpoint,0,332.72,2,1,1,1
host_2795,43,8.61,2,1,0,0,0,endpoint,1,345.97,9,1,1,1
host_2797,51,9.41,0,0,1,0,1,endpoint,0,299.31,18,1,1,1
host_2799,99,9.92,1,0,0,0,0,router,0,292.56,21,1,2,1
host_2801,17,1.27,2,1,1,0,1,server,0,294.07,16,1,3,1
host_2802,5,8.27,1,1,1,0,0,endpoint,0,321.7,3,1,1,1
host_2803,20,8.65,0,0,0,0,0,endpoint,1,346.33,21,1,1,1
host_2804,21,4.45,3,0,0,0,0,endpoint,0,300.11,7,1,1,1
host_2805,58,7.14,1,0,0,0,0,IoT,1,303.67,2,1,0,1
host_2806,31,8.68,2,1,0,0,1,endpoint,0,305.44,9,1,1,1
host_2807,11,0.43,3,0,0,1,1,router,0,263.64,13,1,2,1
host_2809,15,8.53,1,0,0,0,0,endpoint,0,355.54,16,1,1,1
host_2810,83,3.98,3,0,0,0,0,endpoint,0,311.41,9,1,1,1
host_2811,7,3.02,2,1,0,1,1,endpoint,0,402.69,9,1,1,1
host_2812,28,7.96,1,0,1,0,0,endpoint,0,251.26,20,1,1,1
host_2815,5,9.6,2,0,0,0,0,router,0,235.22,5,1,2,1
host_2816,5,5.92,5,1,0,0,0,endpoint,1,297.78,3,1,1,1
host_2817,94,8.2,2,1,1,0,0,endpoint,0,319.06,8,1,1,1
host_2818,96,8.25,6,0,1,0,0,IoT,0,322.84,1,1,0,1
host_2822,38,3.21,2,0,0,0,1,router,0,279.17,22,1,2,1
host_2823,96,6.59,3,1,0,0,0,endpoint,0,288.62,19,1,1,1
host_2828,25,5.44,2,0,1,0,1,endpoint,0,272.92,11,1,1,1
host_2829,73,4.68,3,1,1,0,0,server,0,293.93,23,1,3,1
host_2831,79,6.5,2,0,0,0,0,server,1,319.65,17,1,3,1
host_2832,50,0.73,1,0,0,0,0,endpoint,1,265.88,8,1,1,1
host_2833,67,3.78,1,0,0,0,1,server,0,319.63,14,1,3,1
host_2834,49,7.1,1,0,1,0,0,server,0,253.83,22,1,3,1
host_2835,36,0.2,3,0,0,0,0,server,0,365.92,7,1,3,1
host_2837,78,3.35,3,1,0,0,0,endpoint,1,326.91,3,1,1,1
host_2838,41,0.09,1,0,0,0,1,server,0,283.76,14,1,3,1
host_2839,89,1.9,3,1,1,1,0,endpoint,0,275.33,8,1,1,1
host_2840,62,9.41,1,0,0,0,0,IoT,0,242.5,7,1,0,1
host_2842,21,9.97,1,0,0,0,0,endpoint,0,337.14,19,1,1,1
host_2844,12,5.44,3,0,0,0,1,endpoint,0,338.14,22,1,1,1
host_2846,2,3.1,2,1,0,0,1,endpoint,0,327.65,10,1,1,1
host_2848,53,3.43,3,0,0,0,0,endpoint,0,309.91,18,1,1,1
host_2853,32,4.49,1,0,1,0,1,endpoint,0,254.03,0,1,1,1
host_2855,11,8.56,3,0,0,0,1,endpoint,0,283.71,9,1,1,1
host_2856,10,2.87,0,0,0,0,1,endpoint,0,332.75,10,1,1,1
host_2857,15,1.84,3,0,0,0,0,server,0,269.65,9,1,3,1
host_2859,40,8.94,3,0,0,0,0,endpoint,0,302.87,17,1,1,1
host_2863,25,1.61,1,0,0,0,0,endpoint,1,230.19,18,1,1,1
host_2864,59,3.21,3,1,1,0,0,endpoint,0,362.56,0,1,1,1
host_2866,89,8.78,3,0,0,0,0,server,0,331.23,9,1,3,1
host_2867,22,4.82,4,0,0,0,0,endpoint,0,388.04,22,1,1,1
host_2869,84,5.94,2,0,0,0,0,IoT,1,356.49,5,1,0,1
host_2870,85,6.4,4,0,0,0,1,server,0,289.41,3,1,3,1
host_2871,44,4.96,0,0,0,0,0,server,1,353.58,14,1,3,1
host_2873,51,3.35,3,0,1,0,0,endpoint,1,335.82,3,1,1,1
host_2875,21,6.8,3,0,0,0,1,endpoint,0,274.32,13,1,1,1
host_2876,99,0.57,2,0,0,0,0,endpoint,1,271.69,23,1,1,1
host_2879,39,9.49,1,0,0,0,1,server,0,256.29,21,1,3,1
host_2881,47,3.25,4,0,0,0,0,server,0,346.63,21,1,3,1
host_2882,18,9.23,1,1,0,0,0,router,1,242.81,18,1,2,1
host_2883,21,4.17,7,0,1,0,0,endpoint,0,364.29,8,1,1,1
host_2884,13,9.63,4,0,1,0,0,server,0,291.71,19,1,3,1
host_2887,46,6.66,1,0,0,0,1,endpoint,0,350.21,0,1,1,1
host_2888,7,8.91,1,0,0,1,0,endpoint,1,333.46,20,1,1,1
host_2889,23,2.56,0,0,0,0,1,server,0,333.55,12,1,3,1
host_2890,96,9.3,2,0,0,0,1,endpoint,0,228.8,3,1,1,1
host_2891,75,5.94,4,1,1,0,1,endpoint,0,290.99,3,1,1,1
host_2892,86,8.01,1,0,0,0,1,IoT,0,324.72,16,1,0,1
host_2895,22,9.11,2,0,0,1,0,server,0,230.17,9,1,3,1
host_2896,92,9.33,2,0,0,0,0,endpoint,0,252.58,16,1,1,1
host_2901,29,0.24,4,0,0,1,0,server,1,408.96,0,1,3,1
host_2904,52,7.14,2,1,0,0,0,endpoint,0,324.35,6,1,1,1
host_2908,79,6.17,3,0,0,0,0,server,1,354.83,12,1,3,1
host_2909,23,4.05,4,0,0,0,0,server,0,313.9,12,1,3,1
host_2912,77,8.48,5,0,0,0,0,server,0,263.4,19,1,3,1
host_2914,43,9.32,4,0,1,0,0,IoT,0,220.04,7,1,0,1
host_2915,37,7.17,0,0,0,0,0,endpoint,0,288.93,2,1,1,1
host_2916,61,7.65,3,0,0,0,0,server,0,285.59,10,1,3,1
host_2918,56,4.2,2,0,0,0,1,endpoint,0,274.56,8,1,1,1
host_2919,3,4.85,4,0,1,0,0,server,0,240.81,12,1,3,1
host_2925,39,4.59,1,0,1,0,0,router,1,269.63,11,1,2,1
host_2926,25,9.84,2,1,0,0,0,server,0,333.8,5,1,3,1
host_2929,16,3.19,1,0,0,0,1,server,0,304.13,23,1,3,1
host_2930,72,8.95,3,0,1,0,0,endpoint,0,376.59,12,1,1,1
host_2931,1,4.97,1,0,0,0,1,server,0,351.31,6,1,3,1
host_2933,3,1.81,1,1,0,0,1,router,0,314.14,5,1,2,1
host_2934,65,5.41,1,1,0,0,1,endpoint,0,268.94,2,1,1,1
host_2936,99,7.31,0,0,0,0,0,router,1,283.17,12,1,2,1
host_2937,96,8.33,2,1,0,0,0,server,0,323.65,5,1,3,1
host_2938,64,7.15,1,0,0,0,1,endpoint,0,292.2,21,1,1,1
host_2939,98,7.3,1,0,0,0,0,router,0,229.09,18,1,2,1
host_2940,89,5.12,2,1,0,0,1,router,0,249.23,18,1,2,1
host_2941,10,7.12,3,0,0,0,0,endpoint,0,347.73,11,1,1,1
host_2944,91,2.59,0,1,0,0,1,router,0,339.16,1,1,2,1
host_2946,66,4.13,2,0,0,0,0,IoT,1,315.9,15,1,0,1
host_2947,41,4.62,0,1,0,0,1,IoT,0,402.09,10,1,0,1
host_2949,9,7.28,2,0,0,0,0,server,0,325.69,19,1,3,1
host_2951,86,2.23,2,1,1,0,1,endpoint,0,284.24,8,1,1,1
host_2952,90,7.49,1,0,0,0,0,server,0,332.88,10,1,3,1
host_2954,54,7.05,1,0,1,0,1,server,0,294.39,13,1,3,1
host_2956,81,9.51,2,0,1,0,0,server,1,341.06,11,1,3,1
host_2960,53,1.43,1,1,1,0,1,endpoint,0,276.72,13,1,1,1
host_2961,20,9.25,2,1,0,0,0,router,0,320.4,6,1,2,1
host_2962,75,1.04,1,0,1,0,1,server,0,303.93,22,1,3,1
host_2965,70,8.47,5,0,0,0,1,endpoint,0,293.77,11,1,1,1
host_2967,83,9.92,3,1,1,0,1,endpoint,0,387.26,7,1,1,1
host_2968,58,0.39,3,0,0,0,0,server,0,230.46,6,1,3,1
host_2969,4,1.28,2,1,1,0,1,endpoint,0,262.55,7,1,1,1
host_2970,4,2.25,4,0,0,0,1,router,0,251.64,0,1,2,1
host_2971,20,8.11,4,0,0,0,0,router,0,294.73,8,1,2,1
host_2972,10,8.79,2,0,0,0,0,router,0,249.12,15,1,2,1
host_2974,99,0.32,4,0,0,0,0,endpoint,0,299.48,7,1,1,1
host_2975,26,7.45,0,0,0,0,0,endpoint,0,214.99,1,1,1,1
host_2976,37,1.33,2,0,0,0,0,router,1,317.15,3,1,2,1
host_2978,54,0.22,1,0,0,0,1,router,0,340.64,16,1,2,1
host_2981,38,0.65,1,0,0,0,1,endpoint,0,304.18,17,1,1,1
host_2982,46,3.69,0,1,0,0,1,endpoint,0,250.6,16,1,1,1
host_2983,4,8.33,5,0,1,0,0,router,0,348.98,8,1,2,1
host_2985,57,7.28,3,0,0,1,1,endpoint,0,254.79,11,1,1,1
host_2986,45,0.94,4,0,1,0,0,endpoint,0,287.55,0,1,1,1
host_2987,20,6.59,0,1,0,0,1,endpoint,0,328.49,21,1,1,1
host_2988,17,3.17,0,1,0,0,0,endpoint,1,380.89,3,1,1,1
host_2989,71,7.5,1,0,1,0,0,endpoint,0,280.88,3,1,1,1
host_2990,4,1.36,0,0,0,0,0,server,1,317.59,0,1,3,1
host_2991,93,8.98,0,0,0,0,0,server,0,253.74,16,1,3,1
host_2994,88,9.5,1,0,0,0,0,endpoint,0,319.44,7,1,1,1
host_2996,58,3.66,1,0,0,0,1,router,0,317.53,3,1,2,1
host_2997,55,9.5,3,0,1,0,1,server,0,274.66,13,1,3,1
host_3000,34,9.97,2,1,0,0,0,IoT,0,290.57,17,1,0,1
host_3002,82,8.51,0,0,0,1,1,router,0,321.46,4,1,2,1
host_3003,19,1.66,1,0,0,0,0,endpoint,1,241.07,7,1,1,1
host_3004,31,7.31,1,0,0,0,0,endpoint,0,377.3,8,1,1,1
host_3005,60,5.24,4,0,0,0,0,IoT,0,253.36,4,1,0,1
host_3006,60,9.81,1,1,1,0,0,endpoint,0,279.97,2,1,1,1
host_3008,49,0.25,4,1,0,0,0,IoT,0,293.28,21,1,0,1
host_3009,63,6.04,1,0,0,0,1,endpoint,0,328.19,5,1,1,1
host_3010,83,1.45,3,0,0,0,0,server,0,247.36,10,1,3,1
host_3011,22,7.99,1,1,0,1,0,endpoint,0,277.32,20,1,1,1
host_3012,24,8.57,1,0,0,0,0,router,0,230.94,16,1,2,1
host_3013,76,4.82,3,0,1,0,0,endpoint,0,327.67,14,1,1,1
host_3014,30,7.83,1,1,0,0,1,router,0,221.79,19,1,2,1
host_3015,58,1.45,1,1,0,0,1,endpoint,0,250.81,3,1,1,1
host_3017,64,3.94,3,0,0,0,0,endpoint,0,286.9,21,1,1,1
host_3018,19,6.11,3,0,0,1,0,router,0,268.76,3,1,2,1
host_3020,45,7.52,2,1,0,0,0,endpoint,0,406.12,13,1,1,1
host_3022,55,6.56,6,1,0,1,0,endpoint,0,311.88,10,1,1,1
host_3024,97,8.32,1,0,0,1,0,IoT,1,310.78,14,1,0,1
host_3026,63,5.15,4,0,0,0,0,server,0,261.53,21,1,3,1
host_3028,47,7.23,1,0,0,0,0,endpoint,1,282.4,2,1,1,1
host_3030,57,7.25,1,0,0,0,0,server,0,379.49,3,1,3,1
host_3031,45,2.85,3,1,0,0,0,router,0,332.05,20,1,2,1
host_3032,33,7.52,4,0,0,0,1,router,1,305.41,10,1,2,1
host_3033,17,0.31,1,0,1,0,1,IoT,0,377.46,22,1,0,1
host_3036,20,0.45,5,1,0,1,0,router,1,255.12,17,1,2,1
host_3037,47,1.86,3,0,0,0,0,IoT,0,285.04,9,1,0,1
host_3038,91,9.35,1,1,0,0,0,endpoint,0,251.88,5,1,1,1
host_3039,15,9.77,3,0,0,0,0,endpoint,0,334.58,18,1,1,1
host_3040,70,7.4,1,0,0,0,0,endpoint,0,323.69,22,1,1,1
host_3043,75,6.46,3,0,0,0,0,server,0,311.04,15,1,3,1
host_3045,90,9.48,0,0,1,0,0,server,0,290.84,10,1,3,1
host_3046,16,2.25,0,0,1,0,1,router,0,315.93,19,1,2,1
host_3047,69,10.0,3,1,0,0,0,server,0,298.64,1,1,3,1
host_3049,10,7.71,0,1,0,0,1,router,0,359.53,13,1,2,1
host_3050,50,0.02,1,0,0,1,1,endpoint,0,294.29,22,1,1,1
host_3051,3,8.89,6,0,0,1,0,router,0,290.32,21,1,2,1
host_3054,70,8.06,0,0,0,0,0,server,0,385.1,19,1,3,1
host_3055,81,1.64,3,0,0,0,0,IoT,0,260.08,20,1,0,1
host_3058,42,3.12,4,0,0,0,0,IoT,0,344.19,8,1,0,1
host_3062,69,6.69,1,0,0,0,1,endpoint,0,344.03,17,1,1,1
host_3064,64,2.32,1,0,0,0,1,endpoint,0,221.08,20,1,1,1
host_3065,37,8.97,1,1,0,0,0,endpoint,0,284.41,20,1,1,1
host_3066,84,8.63,1,0,0,0,0,server,0,355.32,5,1,3,1
host_3069,74,3.77,2,1,0,0,1,endpoint,0,257.36,19,1,1,1
host_3070,64,7.07,0,0,0,1,0,router,0,338.74,21,1,2,1
host_3074,4,2.52,1,0,0,0,0,router,1,312.39,11,1,2,1
host_3075,39,0.19,3,1,1,0,0,endpoint,0,267.61,4,1,1,1
host_3078,24,4.11,1,0,0,0,0,endpoint,1,299.35,15,1,1,1
host_3080,70,9.47,1,0,0,0,0,router,0,315.72,5,1,2,1
host_3083,46,0.64,4,0,0,0,0,endpoint,0,284.85,21,1,1,1
host_3084,60,1.66,1,0,1,1,1,endpoint,0,262.8,4,1,1,1
host_3086,57,5.39,0,1,0,0,1,endpoint,0,327.45,23,1,1,1
host_3087,31,7.77,0,1,0,0,0,router,0,252.17,13,1,2,1
host_3089,24,3.56,3,1,0,0,0,server,0,279.81,15,1,3,1
host_3091,36,2.55,0,0,0,0,1,IoT,0,260.45,9,1,0,1
host_3092,85,9.49,1,0,0,0,0,IoT,0,241.38,1,1,0,1
host_3093,30,6.35,3,0,1,0,0,IoT,1,403.64,17,1,0,1
host_3095,30,7.22,2,0,0,0,1,router,0,363.54,11,1,2,1
host_3096,86,7.22,1,0,0,0,0,server,0,209.63,13,1,3,1
host_3097,92,6.66,0,0,1,0,1,endpoint,0,238.22,12,1,1,1
host_3099,35,4.08,3,0,0,0,0,endpoint,0,282.04,9,1,1,1
host_3101,92,8.17,0,0,1,0,0,server,0,365.58,13,1,3,1
host_3105,16,1.84,4,0,0,0,0,IoT,0,290.0,18,1,0,1
host_3107,95,9.69,0,0,0,0,0,IoT,0,212.53,11,1,0,1
host_3109,77,0.6,3,0,0,0,1,server,0,325.34,4,1,3,1
host_3110,70,9.62,3,0,1,0,0,server,0,322.39,11,1,3,1
host_3112,73,7.97,1,0,0,0,1,IoT,0,332.93,7,1,0,1
host_3113,45,0.44,2,1,0,1,1,server,0,286.02,23,1,3,1
host_3116,82,7.72,1,1,0,0,0,endpoint,0,288.31,2,1,1,1
host_3117,57,0.38,5,0,1,1,1,endpoint,0,273.77,3,1,1,1
host_3119,68,7.99,2,0,0,0,0,endpoint,0,345.38,7,1,1,1
host_3120,50,5.23,2,0,0,0,1,router,0,233.41,15,1,2,1
host_3123,7,1.32,3,0,0,0,0,endpoint,1,293.82,10,1,1,1
host_3126,82,9.79,1,0,1,0,0,IoT,0,318.21,1,1,0,1
host_3127,32,7.12,2,1,1,0,1,endpoint,0,289.27,5,1,1,1
host_3128,75,4.93,1,0,0,0,1,server,0,256.75,2,1,3,1
host_3129,20,8.57,0,0,0,0,0,server,0,246.94,15,1,3,1
host_3130,88,1.04,0,0,1,0,1,IoT,0,294.01,16,1,0,1
host_3134,21,7.64,0,0,0,0,0,endpoint,0,259.24,23,1,1,1
host_3136,26,5.57,3,1,0,0,0,server,0,282.33,17,1,3,1
host_3137,14,4.11,2,0,1,0,0,endpoint,1,345.89,12,1,1,1
host_3139,37,1.16,3,1,0,1,0,endpoint,0,260.9,20,1,1,1
host_3142,82,8.17,2,0,1,0,0,IoT,0,196.39,7,1,0,1
host_3144,3,2.05,1,0,0,0,0,router,1,362.33,4,1,2,1
host_3146,90,8.46,1,0,0,0,1,endpoint,0,259.17,20,1,1,1
host_3148,88,7.27,2,0,0,0,0,router,0,201.16,3,1,2,1
host_3149,49,9.99,0,0,0,1,0,router,0,358.99,23,1,2,1
host_3150,19,9.9,0,0,0,0,0,endpoint,0,378.68,6,1,1,1
host_3151,89,7.44,0,0,1,1,0,endpoint,0,278.28,2,1,1,1
host_3152,85,7.4,0,1,0,0,0,router,0,247.37,18,1,2,1
host_3154,61,8.34,1,0,0,0,0,endpoint,0,402.12,21,1,1,1
host_3155,41,4.05,1,0,0,1,1,IoT,0,372.04,13,1,0,1
host_3156,33,9.62,1,1,0,0,0,endpoint,0,352.1,5,1,1,1
host_3158,68,4.36,1,0,0,0,1,router,0,256.34,18,1,2,1
host_3160,86,4.05,1,1,0,0,0,server,1,211.62,17,1,3,1
